,fold,kinship,image1,image2,kinship_type
323,2,1,mother-dau/md_095_1.jpg,mother-dau/md_095_2.jpg,mother-dau
324,2,1,mother-dau/md_053_1.jpg,mother-dau/md_053_2.jpg,mother-dau
325,2,1,mother-dau/md_049_1.jpg,mother-dau/md_049_2.jpg,mother-dau
326,2,1,mother-dau/md_122_1.jpg,mother-dau/md_122_2.jpg,mother-dau
327,2,1,mother-dau/md_072_1.jpg,mother-dau/md_072_2.jpg,mother-dau
328,2,1,mother-dau/md_104_1.jpg,mother-dau/md_104_2.jpg,mother-dau
329,2,1,mother-dau/md_069_1.jpg,mother-dau/md_069_2.jpg,mother-dau
330,2,1,mother-dau/md_067_1.jpg,mother-dau/md_067_2.jpg,mother-dau
331,2,1,mother-dau/md_022_1.jpg,mother-dau/md_022_2.jpg,mother-dau
332,2,1,mother-dau/md_075_1.jpg,mother-dau/md_075_2.jpg,mother-dau
333,2,1,mother-dau/md_057_1.jpg,mother-dau/md_057_2.jpg,mother-dau
334,2,1,mother-dau/md_044_1.jpg,mother-dau/md_044_2.jpg,mother-dau
335,2,1,mother-dau/md_112_1.jpg,mother-dau/md_112_2.jpg,mother-dau
336,2,1,mother-dau/md_016_1.jpg,mother-dau/md_016_2.jpg,mother-dau
337,2,1,mother-dau/md_019_1.jpg,mother-dau/md_019_2.jpg,mother-dau
338,2,1,mother-dau/md_121_1.jpg,mother-dau/md_121_2.jpg,mother-dau
339,2,1,mother-dau/md_036_1.jpg,mother-dau/md_036_2.jpg,mother-dau
340,2,1,mother-dau/md_102_1.jpg,mother-dau/md_102_2.jpg,mother-dau
341,2,1,mother-dau/md_048_1.jpg,mother-dau/md_048_2.jpg,mother-dau
342,2,1,mother-dau/md_105_1.jpg,mother-dau/md_105_2.jpg,mother-dau
343,2,0,mother-dau/md_095_1.jpg,mother-dau/md_087_2.jpg,mother-dau
344,2,0,mother-dau/md_087_1.jpg,mother-dau/md_044_2.jpg,mother-dau
345,2,0,mother-dau/md_068_1.jpg,mother-dau/md_036_2.jpg,mother-dau
346,2,0,mother-dau/md_105_1.jpg,mother-dau/md_104_2.jpg,mother-dau
347,2,0,mother-dau/md_075_1.jpg,mother-dau/md_029_2.jpg,mother-dau
348,2,0,mother-dau/md_088_1.jpg,mother-dau/md_069_2.jpg,mother-dau
349,2,0,mother-dau/md_036_1.jpg,mother-dau/md_095_2.jpg,mother-dau
350,2,0,mother-dau/md_044_1.jpg,mother-dau/md_105_2.jpg,mother-dau
351,2,0,mother-dau/md_044_1.jpg,mother-dau/md_036_2.jpg,mother-dau
352,2,0,mother-dau/md_088_1.jpg,mother-dau/md_097_2.jpg,mother-dau
353,2,0,mother-dau/md_121_1.jpg,mother-dau/md_104_2.jpg,mother-dau
354,2,0,mother-dau/md_102_1.jpg,mother-dau/md_016_2.jpg,mother-dau
355,2,0,mother-dau/md_112_1.jpg,mother-dau/md_122_2.jpg,mother-dau
356,2,0,mother-dau/md_068_1.jpg,mother-dau/md_104_2.jpg,mother-dau
357,2,0,mother-dau/md_036_1.jpg,mother-dau/md_067_2.jpg,mother-dau
358,2,0,mother-dau/md_121_1.jpg,mother-dau/md_069_2.jpg,mother-dau
359,2,0,mother-dau/md_104_1.jpg,mother-dau/md_102_2.jpg,mother-dau
360,2,0,mother-dau/md_088_1.jpg,mother-dau/md_049_2.jpg,mother-dau
361,2,0,mother-dau/md_087_1.jpg,mother-dau/md_112_2.jpg,mother-dau
362,2,0,mother-dau/md_044_1.jpg,mother-dau/md_105_2.jpg,mother-dau
363,2,0,mother-dau/md_022_1.jpg,mother-dau/md_104_2.jpg,mother-dau
364,2,0,mother-dau/md_068_1.jpg,mother-dau/md_057_2.jpg,mother-dau
365,2,0,mother-dau/md_016_1.jpg,mother-dau/md_072_2.jpg,mother-dau
366,2,0,mother-dau/md_088_1.jpg,mother-dau/md_104_2.jpg,mother-dau
367,2,0,mother-dau/md_072_1.jpg,mother-dau/md_057_2.jpg,mother-dau
368,3,1,mother-dau/md_010_1.jpg,mother-dau/md_010_2.jpg,mother-dau
369,3,1,mother-dau/md_078_1.jpg,mother-dau/md_078_2.jpg,mother-dau
370,3,1,mother-dau/md_033_1.jpg,mother-dau/md_033_2.jpg,mother-dau
371,3,1,mother-dau/md_007_1.jpg,mother-dau/md_007_2.jpg,mother-dau
372,3,1,mother-dau/md_115_1.jpg,mother-dau/md_115_2.jpg,mother-dau
373,3,1,mother-dau/md_035_1.jpg,mother-dau/md_035_2.jpg,mother-dau
374,3,1,mother-dau/md_098_1.jpg,mother-dau/md_098_2.jpg,mother-dau
375,3,1,mother-dau/md_004_1.jpg,mother-dau/md_004_2.jpg,mother-dau
376,3,1,mother-dau/md_061_1.jpg,mother-dau/md_061_2.jpg,mother-dau
377,3,1,mother-dau/md_046_1.jpg,mother-dau/md_046_2.jpg,mother-dau
378,3,1,mother-dau/md_103_1.jpg,mother-dau/md_103_2.jpg,mother-dau
379,3,1,mother-dau/md_083_1.jpg,mother-dau/md_083_2.jpg,mother-dau
380,3,1,mother-dau/md_038_1.jpg,mother-dau/md_038_2.jpg,mother-dau
381,3,1,mother-dau/md_109_1.jpg,mother-dau/md_109_2.jpg,mother-dau
382,3,1,mother-dau/md_070_1.jpg,mother-dau/md_070_2.jpg,mother-dau
383,3,1,mother-dau/md_054_1.jpg,mother-dau/md_054_2.jpg,mother-dau
384,3,1,mother-dau/md_077_1.jpg,mother-dau/md_077_2.jpg,mother-dau
385,3,1,mother-dau/md_116_1.jpg,mother-dau/md_116_2.jpg,mother-dau
386,3,1,mother-dau/md_074_1.jpg,mother-dau/md_074_2.jpg,mother-dau
387,3,1,mother-dau/md_107_1.jpg,mother-dau/md_107_2.jpg,mother-dau
388,3,1,mother-dau/md_101_1.jpg,mother-dau/md_101_2.jpg,mother-dau
389,3,1,mother-dau/md_060_1.jpg,mother-dau/md_060_2.jpg,mother-dau
390,3,1,mother-dau/md_119_1.jpg,mother-dau/md_119_2.jpg,mother-dau
391,3,1,mother-dau/md_028_1.jpg,mother-dau/md_028_2.jpg,mother-dau
392,3,1,mother-dau/md_003_1.jpg,mother-dau/md_003_2.jpg,mother-dau
393,3,0,mother-dau/md_074_1.jpg,mother-dau/md_115_2.jpg,mother-dau
394,3,0,mother-dau/md_119_1.jpg,mother-dau/md_070_2.jpg,mother-dau
395,3,0,mother-dau/md_054_1.jpg,mother-dau/md_035_2.jpg,mother-dau
396,3,0,mother-dau/md_109_1.jpg,mother-dau/md_028_2.jpg,mother-dau
397,3,0,mother-dau/md_061_1.jpg,mother-dau/md_077_2.jpg,mother-dau
398,3,0,mother-dau/md_046_1.jpg,mother-dau/md_054_2.jpg,mother-dau
399,3,0,mother-dau/md_116_1.jpg,mother-dau/md_046_2.jpg,mother-dau
400,3,0,mother-dau/md_103_1.jpg,mother-dau/md_077_2.jpg,mother-dau
401,3,0,mother-dau/md_101_1.jpg,mother-dau/md_046_2.jpg,mother-dau
402,3,0,mother-dau/md_103_1.jpg,mother-dau/md_070_2.jpg,mother-dau
403,3,0,mother-dau/md_070_1.jpg,mother-dau/md_116_2.jpg,mother-dau
404,3,0,mother-dau/md_038_1.jpg,mother-dau/md_107_2.jpg,mother-dau
405,3,0,mother-dau/md_038_1.jpg,mother-dau/md_115_2.jpg,mother-dau
406,3,0,mother-dau/md_116_1.jpg,mother-dau/md_003_2.jpg,mother-dau
407,3,0,mother-dau/md_101_1.jpg,mother-dau/md_116_2.jpg,mother-dau
408,3,0,mother-dau/md_038_1.jpg,mother-dau/md_033_2.jpg,mother-dau
409,3,0,mother-dau/md_077_1.jpg,mother-dau/md_046_2.jpg,mother-dau
410,3,0,mother-dau/md_007_1.jpg,mother-dau/md_070_2.jpg,mother-dau
411,3,0,mother-dau/md_101_1.jpg,mother-dau/md_077_2.jpg,mother-dau
412,3,0,mother-dau/md_078_1.jpg,mother-dau/md_046_2.jpg,mother-dau
413,3,0,mother-dau/md_109_1.jpg,mother-dau/md_098_2.jpg,mother-dau
414,3,0,mother-dau/md_070_1.jpg,mother-dau/md_078_2.jpg,mother-dau
415,3,0,mother-dau/md_070_1.jpg,mother-dau/md_116_2.jpg,mother-dau
416,3,0,mother-dau/md_003_1.jpg,mother-dau/md_074_2.jpg,mother-dau
417,3,0,mother-dau/md_074_1.jpg,mother-dau/md_103_2.jpg,mother-dau
418,4,1,mother-dau/md_011_1.jpg,mother-dau/md_011_2.jpg,mother-dau
419,4,1,mother-dau/md_080_1.jpg,mother-dau/md_080_2.jpg,mother-dau
420,4,1,mother-dau/md_110_1.jpg,mother-dau/md_110_2.jpg,mother-dau
421,4,1,mother-dau/md_064_1.jpg,mother-dau/md_064_2.jpg,mother-dau
422,4,1,mother-dau/md_066_1.jpg,mother-dau/md_066_2.jpg,mother-dau
423,4,1,mother-dau/md_096_1.jpg,mother-dau/md_096_2.jpg,mother-dau
424,4,1,mother-dau/md_040_1.jpg,mother-dau/md_040_2.jpg,mother-dau
425,4,1,mother-dau/md_114_1.jpg,mother-dau/md_114_2.jpg,mother-dau
426,4,1,mother-dau/md_043_1.jpg,mother-dau/md_043_2.jpg,mother-dau
427,4,1,mother-dau/md_052_1.jpg,mother-dau/md_052_2.jpg,mother-dau
428,4,1,mother-dau/md_079_1.jpg,mother-dau/md_079_2.jpg,mother-dau
429,4,1,mother-dau/md_056_1.jpg,mother-dau/md_056_2.jpg,mother-dau
430,4,1,mother-dau/md_076_1.jpg,mother-dau/md_076_2.jpg,mother-dau
431,4,1,mother-dau/md_047_1.jpg,mother-dau/md_047_2.jpg,mother-dau
432,4,1,mother-dau/md_071_1.jpg,mother-dau/md_071_2.jpg,mother-dau
433,4,1,mother-dau/md_090_1.jpg,mother-dau/md_090_2.jpg,mother-dau
434,4,1,mother-dau/md_014_1.jpg,mother-dau/md_014_2.jpg,mother-dau
435,4,1,mother-dau/md_032_1.jpg,mother-dau/md_032_2.jpg,mother-dau
436,4,1,mother-dau/md_108_1.jpg,mother-dau/md_108_2.jpg,mother-dau
437,4,1,mother-dau/md_006_1.jpg,mother-dau/md_006_2.jpg,mother-dau
438,4,1,mother-dau/md_125_1.jpg,mother-dau/md_125_2.jpg,mother-dau
439,4,1,mother-dau/md_113_1.jpg,mother-dau/md_113_2.jpg,mother-dau
440,4,1,mother-dau/md_012_1.jpg,mother-dau/md_012_2.jpg,mother-dau
441,4,1,mother-dau/md_117_1.jpg,mother-dau/md_117_2.jpg,mother-dau
442,4,1,mother-dau/md_081_1.jpg,mother-dau/md_081_2.jpg,mother-dau
443,4,0,mother-dau/md_090_1.jpg,mother-dau/md_125_2.jpg,mother-dau
444,4,0,mother-dau/md_110_1.jpg,mother-dau/md_117_2.jpg,mother-dau
445,4,0,mother-dau/md_012_1.jpg,mother-dau/md_090_2.jpg,mother-dau
446,4,0,mother-dau/md_040_1.jpg,mother-dau/md_113_2.jpg,mother-dau
447,4,0,mother-dau/md_076_1.jpg,mother-dau/md_108_2.jpg,mother-dau
448,4,0,mother-dau/md_079_1.jpg,mother-dau/md_081_2.jpg,mother-dau
449,4,0,mother-dau/md_080_1.jpg,mother-dau/md_047_2.jpg,mother-dau
450,4,0,mother-dau/md_114_1.jpg,mother-dau/md_113_2.jpg,mother-dau
451,4,0,mother-dau/md_043_1.jpg,mother-dau/md_032_2.jpg,mother-dau
452,4,0,mother-dau/md_080_1.jpg,mother-dau/md_043_2.jpg,mother-dau
453,4,0,mother-dau/md_110_1.jpg,mother-dau/md_012_2.jpg,mother-dau
454,4,0,mother-dau/md_125_1.jpg,mother-dau/md_014_2.jpg,mother-dau
455,4,0,mother-dau/md_040_1.jpg,mother-dau/md_079_2.jpg,mother-dau
456,4,0,mother-dau/md_056_1.jpg,mother-dau/md_012_2.jpg,mother-dau
457,4,0,mother-dau/md_071_1.jpg,mother-dau/md_043_2.jpg,mother-dau
458,4,0,mother-dau/md_056_1.jpg,mother-dau/md_071_2.jpg,mother-dau
459,4,0,mother-dau/md_066_1.jpg,mother-dau/md_125_2.jpg,mother-dau
460,4,0,mother-dau/md_117_1.jpg,mother-dau/md_071_2.jpg,mother-dau
461,4,0,mother-dau/md_011_1.jpg,mother-dau/md_125_2.jpg,mother-dau
462,4,0,mother-dau/md_110_1.jpg,mother-dau/md_079_2.jpg,mother-dau
463,4,0,mother-dau/md_052_1.jpg,mother-dau/md_066_2.jpg,mother-dau
464,4,0,mother-dau/md_056_1.jpg,mother-dau/md_117_2.jpg,mother-dau
465,4,0,mother-dau/md_064_1.jpg,mother-dau/md_113_2.jpg,mother-dau
466,4,0,mother-dau/md_006_1.jpg,mother-dau/md_056_2.jpg,mother-dau
467,4,0,mother-dau/md_090_1.jpg,mother-dau/md_117_2.jpg,mother-dau
468,5,1,mother-dau/md_023_1.jpg,mother-dau/md_023_2.jpg,mother-dau
469,5,1,mother-dau/md_065_1.jpg,mother-dau/md_065_2.jpg,mother-dau
470,5,1,mother-dau/md_009_1.jpg,mother-dau/md_009_2.jpg,mother-dau
471,5,1,mother-dau/md_063_1.jpg,mother-dau/md_063_2.jpg,mother-dau
472,5,1,mother-dau/md_045_1.jpg,mother-dau/md_045_2.jpg,mother-dau
473,5,1,mother-dau/md_041_1.jpg,mother-dau/md_041_2.jpg,mother-dau
474,5,1,mother-dau/md_073_1.jpg,mother-dau/md_073_2.jpg,mother-dau
475,5,1,mother-dau/md_037_1.jpg,mother-dau/md_037_2.jpg,mother-dau
476,5,1,mother-dau/md_059_1.jpg,mother-dau/md_059_2.jpg,mother-dau
477,5,1,mother-dau/md_058_1.jpg,mother-dau/md_058_2.jpg,mother-dau
478,5,1,mother-dau/md_123_1.jpg,mother-dau/md_123_2.jpg,mother-dau
479,5,1,mother-dau/md_089_1.jpg,mother-dau/md_089_2.jpg,mother-dau
480,5,1,mother-dau/md_084_1.jpg,mother-dau/md_084_2.jpg,mother-dau
481,5,1,mother-dau/md_005_1.jpg,mother-dau/md_005_2.jpg,mother-dau
482,5,1,mother-dau/md_020_1.jpg,mother-dau/md_020_2.jpg,mother-dau
483,5,1,mother-dau/md_093_1.jpg,mother-dau/md_093_2.jpg,mother-dau
484,5,1,mother-dau/md_062_1.jpg,mother-dau/md_062_2.jpg,mother-dau
485,5,1,mother-dau/md_018_1.jpg,mother-dau/md_018_2.jpg,mother-dau
486,5,1,mother-dau/md_013_1.jpg,mother-dau/md_013_2.jpg,mother-dau
487,5,1,mother-dau/md_034_1.jpg,mother-dau/md_034_2.jpg,mother-dau
488,5,1,mother-dau/md_017_1.jpg,mother-dau/md_017_2.jpg,mother-dau
489,5,1,mother-dau/md_001_1.jpg,mother-dau/md_001_2.jpg,mother-dau
490,5,1,mother-dau/md_082_1.jpg,mother-dau/md_082_2.jpg,mother-dau
491,5,1,mother-dau/md_126_1.jpg,mother-dau/md_126_2.jpg,mother-dau
492,5,1,mother-dau/md_086_1.jpg,mother-dau/md_086_2.jpg,mother-dau
493,5,1,mother-dau/md_100_1.jpg,mother-dau/md_100_2.jpg,mother-dau
494,5,1,mother-dau/md_127_1.jpg,mother-dau/md_127_2.jpg,mother-dau
495,5,0,mother-dau/md_018_1.jpg,mother-dau/md_073_2.jpg,mother-dau
496,5,0,mother-dau/md_058_1.jpg,mother-dau/md_041_2.jpg,mother-dau
497,5,0,mother-dau/md_084_1.jpg,mother-dau/md_062_2.jpg,mother-dau
498,5,0,mother-dau/md_065_1.jpg,mother-dau/md_059_2.jpg,mother-dau
499,5,0,mother-dau/md_062_1.jpg,mother-dau/md_045_2.jpg,mother-dau
500,5,0,mother-dau/md_062_1.jpg,mother-dau/md_073_2.jpg,mother-dau
501,5,0,mother-dau/md_100_1.jpg,mother-dau/md_058_2.jpg,mother-dau
502,5,0,mother-dau/md_089_1.jpg,mother-dau/md_037_2.jpg,mother-dau
503,5,0,mother-dau/md_123_1.jpg,mother-dau/md_005_2.jpg,mother-dau
504,5,0,mother-dau/md_034_1.jpg,mother-dau/md_059_2.jpg,mother-dau
505,5,0,mother-dau/md_063_1.jpg,mother-dau/md_089_2.jpg,mother-dau
506,5,0,mother-dau/md_084_1.jpg,mother-dau/md_023_2.jpg,mother-dau
507,5,0,mother-dau/md_127_1.jpg,mother-dau/md_084_2.jpg,mother-dau
508,5,0,mother-dau/md_086_1.jpg,mother-dau/md_084_2.jpg,mother-dau
509,5,0,mother-dau/md_045_1.jpg,mother-dau/md_123_2.jpg,mother-dau
510,5,0,mother-dau/md_020_1.jpg,mother-dau/md_034_2.jpg,mother-dau
511,5,0,mother-dau/md_093_1.jpg,mother-dau/md_084_2.jpg,mother-dau
512,5,0,mother-dau/md_084_1.jpg,mother-dau/md_009_2.jpg,mother-dau
513,5,0,mother-dau/md_059_1.jpg,mother-dau/md_082_2.jpg,mother-dau
514,5,0,mother-dau/md_017_1.jpg,mother-dau/md_100_2.jpg,mother-dau
515,5,0,mother-dau/md_093_1.jpg,mother-dau/md_023_2.jpg,mother-dau
516,5,0,mother-dau/md_062_1.jpg,mother-dau/md_082_2.jpg,mother-dau
517,5,0,mother-dau/md_127_1.jpg,mother-dau/md_041_2.jpg,mother-dau
518,5,0,mother-dau/md_013_1.jpg,mother-dau/md_020_2.jpg,mother-dau
519,5,0,mother-dau/md_100_1.jpg,mother-dau/md_034_2.jpg,mother-dau
520,5,0,mother-dau/md_073_1.jpg,mother-dau/md_084_2.jpg,mother-dau
521,5,0,mother-dau/md_045_1.jpg,mother-dau/md_127_2.jpg,mother-dau
522,1,1,mother-son/ms_024_1.jpg,mother-son/ms_024_2.jpg,mother-son
523,1,1,mother-son/ms_092_1.jpg,mother-son/ms_092_2.jpg,mother-son
524,1,1,mother-son/ms_031_1.jpg,mother-son/ms_031_2.jpg,mother-son
525,1,1,mother-son/ms_008_1.jpg,mother-son/ms_008_2.jpg,mother-son
526,1,1,mother-son/ms_042_1.jpg,mother-son/ms_042_2.jpg,mother-son
527,1,1,mother-son/ms_021_1.jpg,mother-son/ms_021_2.jpg,mother-son
528,1,1,mother-son/ms_099_1.jpg,mother-son/ms_099_2.jpg,mother-son
529,1,1,mother-son/ms_091_1.jpg,mother-son/ms_091_2.jpg,mother-son
530,1,1,mother-son/ms_025_1.jpg,mother-son/ms_025_2.jpg,mother-son
531,1,1,mother-son/ms_055_1.jpg,mother-son/ms_055_2.jpg,mother-son
532,1,1,mother-son/ms_085_1.jpg,mother-son/ms_085_2.jpg,mother-son
533,1,1,mother-son/ms_015_1.jpg,mother-son/ms_015_2.jpg,mother-son
534,1,1,mother-son/ms_050_1.jpg,mother-son/ms_050_2.jpg,mother-son
535,1,1,mother-son/ms_051_1.jpg,mother-son/ms_051_2.jpg,mother-son
536,1,1,mother-son/ms_027_1.jpg,mother-son/ms_027_2.jpg,mother-son
537,1,1,mother-son/ms_030_1.jpg,mother-son/ms_030_2.jpg,mother-son
538,1,1,mother-son/ms_094_1.jpg,mother-son/ms_094_2.jpg,mother-son
539,1,1,mother-son/ms_039_1.jpg,mother-son/ms_039_2.jpg,mother-son
540,1,1,mother-son/ms_026_1.jpg,mother-son/ms_026_2.jpg,mother-son
541,1,1,mother-son/ms_111_1.jpg,mother-son/ms_111_2.jpg,mother-son
542,1,1,mother-son/ms_106_1.jpg,mother-son/ms_106_2.jpg,mother-son
543,1,1,mother-son/ms_002_1.jpg,mother-son/ms_002_2.jpg,mother-son
544,1,1,mother-son/ms_088_1.jpg,mother-son/ms_088_2.jpg,mother-son
545,1,0,mother-son/ms_026_1.jpg,mother-son/ms_092_2.jpg,mother-son
546,1,0,mother-son/ms_051_1.jpg,mother-son/ms_092_2.jpg,mother-son
547,1,0,mother-son/ms_106_1.jpg,mother-son/ms_024_2.jpg,mother-son
548,1,0,mother-son/ms_039_1.jpg,mother-son/ms_088_2.jpg,mother-son
549,1,0,mother-son/ms_088_1.jpg,mother-son/ms_026_2.jpg,mother-son
550,1,0,mother-son/ms_042_1.jpg,mother-son/ms_027_2.jpg,mother-son
551,1,0,mother-son/ms_091_1.jpg,mother-son/ms_088_2.jpg,mother-son
552,1,0,mother-son/ms_094_1.jpg,mother-son/ms_055_2.jpg,mother-son
553,1,0,mother-son/ms_039_1.jpg,mother-son/ms_099_2.jpg,mother-son
554,1,0,mother-son/ms_085_1.jpg,mother-son/ms_002_2.jpg,mother-son
555,1,0,mother-son/ms_030_1.jpg,mother-son/ms_042_2.jpg,mother-son
556,1,0,mother-son/ms_111_1.jpg,mother-son/ms_027_2.jpg,mother-son
557,1,0,mother-son/ms_025_1.jpg,mother-son/ms_051_2.jpg,mother-son
558,1,0,mother-son/ms_085_1.jpg,mother-son/ms_092_2.jpg,mother-son
559,1,0,mother-son/ms_024_1.jpg,mother-son/ms_091_2.jpg,mother-son
560,1,0,mother-son/ms_024_1.jpg,mother-son/ms_025_2.jpg,mother-son
561,1,0,mother-son/ms_030_1.jpg,mother-son/ms_031_2.jpg,mother-son
562,1,0,mother-son/ms_024_1.jpg,mother-son/ms_027_2.jpg,mother-son
563,1,0,mother-son/ms_051_1.jpg,mother-son/ms_024_2.jpg,mother-son
564,1,0,mother-son/ms_024_1.jpg,mother-son/ms_042_2.jpg,mother-son
565,1,0,mother-son/ms_051_1.jpg,mother-son/ms_092_2.jpg,mother-son
566,1,0,mother-son/ms_025_1.jpg,mother-son/ms_027_2.jpg,mother-son
567,1,0,mother-son/ms_092_1.jpg,mother-son/ms_085_2.jpg,mother-son
568,2,1,mother-son/ms_087_1.jpg,mother-son/ms_087_2.jpg,mother-son
569,2,1,mother-son/ms_029_1.jpg,mother-son/ms_029_2.jpg,mother-son
570,2,1,mother-son/ms_097_1.jpg,mother-son/ms_097_2.jpg,mother-son
571,2,1,mother-son/ms_068_1.jpg,mother-son/ms_068_2.jpg,mother-son
572,2,1,mother-son/ms_095_1.jpg,mother-son/ms_095_2.jpg,mother-son
573,2,1,mother-son/ms_053_1.jpg,mother-son/ms_053_2.jpg,mother-son
574,2,1,mother-son/ms_049_1.jpg,mother-son/ms_049_2.jpg,mother-son
575,2,1,mother-son/ms_072_1.jpg,mother-son/ms_072_2.jpg,mother-son
576,2,1,mother-son/ms_104_1.jpg,mother-son/ms_104_2.jpg,mother-son
577,2,1,mother-son/ms_069_1.jpg,mother-son/ms_069_2.jpg,mother-son
578,2,1,mother-son/ms_067_1.jpg,mother-son/ms_067_2.jpg,mother-son
579,2,1,mother-son/ms_022_1.jpg,mother-son/ms_022_2.jpg,mother-son
580,2,1,mother-son/ms_075_1.jpg,mother-son/ms_075_2.jpg,mother-son
581,2,1,mother-son/ms_057_1.jpg,mother-son/ms_057_2.jpg,mother-son
582,2,1,mother-son/ms_044_1.jpg,mother-son/ms_044_2.jpg,mother-son
583,2,1,mother-son/ms_112_1.jpg,mother-son/ms_112_2.jpg,mother-son
584,2,1,mother-son/ms_016_1.jpg,mother-son/ms_016_2.jpg,mother-son
585,2,1,mother-son/ms_019_1.jpg,mother-son/ms_019_2.jpg,mother-son
586,2,1,mother-son/ms_036_1.jpg,mother-son/ms_036_2.jpg,mother-son
587,2,1,mother-son/ms_102_1.jpg,mother-son/ms_102_2.jpg,mother-son
588,2,1,mother-son/ms_048_1.jpg,mother-son/ms_048_2.jpg,mother-son
589,2,1,mother-son/ms_105_1.jpg,mother-son/ms_105_2.jpg,mother-son
590,2,1,mother-son/ms_010_1.jpg,mother-son/ms_010_2.jpg,mother-son
591,2,0,mother-son/ms_068_1.jpg,mother-son/ms_112_2.jpg,mother-son
592,2,0,mother-son/ms_097_1.jpg,mother-son/ms_067_2.jpg,mother-son
593,2,0,mother-son/ms_016_1.jpg,mother-son/ms_048_2.jpg,mother-son
594,2,0,mother-son/ms_102_1.jpg,mother-son/ms_053_2.jpg,mother-son
595,2,0,mother-son/ms_044_1.jpg,mother-son/ms_095_2.jpg,mother-son
596,2,0,mother-son/ms_102_1.jpg,mother-son/ms_068_2.jpg,mother-son
597,2,0,mother-son/ms_068_1.jpg,mother-son/ms_010_2.jpg,mother-son
598,2,0,mother-son/ms_067_1.jpg,mother-son/ms_072_2.jpg,mother-son
599,2,0,mother-son/ms_069_1.jpg,mother-son/ms_057_2.jpg,mother-son
600,2,0,mother-son/ms_067_1.jpg,mother-son/ms_048_2.jpg,mother-son
601,2,0,mother-son/ms_105_1.jpg,mother-son/ms_049_2.jpg,mother-son
602,2,0,mother-son/ms_068_1.jpg,mother-son/ms_048_2.jpg,mother-son
603,2,0,mother-son/ms_053_1.jpg,mother-son/ms_044_2.jpg,mother-son
604,2,0,mother-son/ms_010_1.jpg,mother-son/ms_112_2.jpg,mother-son
605,2,0,mother-son/ms_048_1.jpg,mother-son/ms_087_2.jpg,mother-son
606,2,0,mother-son/ms_068_1.jpg,mother-son/ms_036_2.jpg,mother-son
607,2,0,mother-son/ms_069_1.jpg,mother-son/ms_048_2.jpg,mother-son
608,2,0,mother-son/ms_072_1.jpg,mother-son/ms_068_2.jpg,mother-son
609,2,0,mother-son/ms_069_1.jpg,mother-son/ms_102_2.jpg,mother-son
610,2,0,mother-son/ms_022_1.jpg,mother-son/ms_036_2.jpg,mother-son
611,2,0,mother-son/ms_048_1.jpg,mother-son/ms_087_2.jpg,mother-son
612,2,0,mother-son/ms_049_1.jpg,mother-son/ms_029_2.jpg,mother-son
613,2,0,mother-son/ms_010_1.jpg,mother-son/ms_075_2.jpg,mother-son
614,3,1,mother-son/ms_078_1.jpg,mother-son/ms_078_2.jpg,mother-son
615,3,1,mother-son/ms_033_1.jpg,mother-son/ms_033_2.jpg,mother-son
616,3,1,mother-son/ms_007_1.jpg,mother-son/ms_007_2.jpg,mother-son
617,3,1,mother-son/ms_115_1.jpg,mother-son/ms_115_2.jpg,mother-son
618,3,1,mother-son/ms_035_1.jpg,mother-son/ms_035_2.jpg,mother-son
619,3,1,mother-son/ms_098_1.jpg,mother-son/ms_098_2.jpg,mother-son
620,3,1,mother-son/ms_004_1.jpg,mother-son/ms_004_2.jpg,mother-son
621,3,1,mother-son/ms_061_1.jpg,mother-son/ms_061_2.jpg,mother-son
622,3,1,mother-son/ms_046_1.jpg,mother-son/ms_046_2.jpg,mother-son
623,3,1,mother-son/ms_103_1.jpg,mother-son/ms_103_2.jpg,mother-son
624,3,1,mother-son/ms_083_1.jpg,mother-son/ms_083_2.jpg,mother-son
625,3,1,mother-son/ms_038_1.jpg,mother-son/ms_038_2.jpg,mother-son
626,3,1,mother-son/ms_109_1.jpg,mother-son/ms_109_2.jpg,mother-son
627,3,1,mother-son/ms_070_1.jpg,mother-son/ms_070_2.jpg,mother-son
628,3,1,mother-son/ms_054_1.jpg,mother-son/ms_054_2.jpg,mother-son
629,3,1,mother-son/ms_077_1.jpg,mother-son/ms_077_2.jpg,mother-son
630,3,1,mother-son/ms_116_1.jpg,mother-son/ms_116_2.jpg,mother-son
631,3,1,mother-son/ms_074_1.jpg,mother-son/ms_074_2.jpg,mother-son
632,3,1,mother-son/ms_107_1.jpg,mother-son/ms_107_2.jpg,mother-son
633,3,1,mother-son/ms_101_1.jpg,mother-son/ms_101_2.jpg,mother-son
634,3,1,mother-son/ms_060_1.jpg,mother-son/ms_060_2.jpg,mother-son
635,3,1,mother-son/ms_028_1.jpg,mother-son/ms_028_2.jpg,mother-son
636,3,1,mother-son/ms_003_1.jpg,mother-son/ms_003_2.jpg,mother-son
637,3,0,mother-son/ms_103_1.jpg,mother-son/ms_035_2.jpg,mother-son
638,3,0,mother-son/ms_046_1.jpg,mother-son/ms_078_2.jpg,mother-son
639,3,0,mother-son/ms_103_1.jpg,mother-son/ms_074_2.jpg,mother-son
640,3,0,mother-son/ms_107_1.jpg,mother-son/ms_028_2.jpg,mother-son
641,3,0,mother-son/ms_101_1.jpg,mother-son/ms_046_2.jpg,mother-son
642,3,0,mother-son/ms_035_1.jpg,mother-son/ms_060_2.jpg,mother-son
