person,personLabel,personImage,personGender,child,childLabel,childImage,childGender
Q20687755,Chen Chien-nien,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%AC%AC%E5%8D%81%E4%B8%89%E5%B1%86%E5%8F%B0%E6%9D%B1%E7%B8%A3%E7%B8%A3%E9%95%B7%E5%80%99%E9%81%B8%E4%BA%BA%E9%99%B3%E5%BB%BA%E5%B9%B4.jpg,male,Q7198343,Chen Ying,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%AB%8B%E6%B3%95%E5%A7%94%E5%93%A1%E9%99%B3%E7%91%A9.jpg,female
Q130853,Plácido Domingo,http://commons.wikimedia.org/wiki/Special:FilePath/Concierto%20de%20Pl%C3%A1cido%20Domingo%20con%20motivo%20del%20A%C3%B1o%20Jubilar%20Mariano%20%287-06-2019%29%2001.jpg,male,Q7205910,Plácido Domingo Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/D-01-Placido-Domingo-Jr.jpg,male
Q18206431,Marta Domingo,http://commons.wikimedia.org/wiki/Special:FilePath/Marta%20Domingo%2C%20wife%20of%20Pl%C3%A1cido%20Domingo%20%28Barcelona%2C%202015%29.png,female,Q7205910,Plácido Domingo Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/D-01-Placido-Domingo-Jr.jpg,male
Q544077,Petra Černocká,http://commons.wikimedia.org/wiki/Special:FilePath/Petra%20%C4%8Cernock%C3%A1%202015.JPG,female,Q7142315,Barbora Vaculíková,http://commons.wikimedia.org/wiki/Special:FilePath/Barbora%20Vacul%C3%ADkov%C3%A1%2C%202018%20%28cropped%29.jpg,female
Q311711,Pat Jennings,http://commons.wikimedia.org/wiki/Special:FilePath/Pat%20Jennings%20%282018%29.jpg,male,Q7143596,"Pat Jennings, Jr.",http://commons.wikimedia.org/wiki/Special:FilePath/Patjenningsjunior.JPG,male
Q311711,Pat Jennings,http://commons.wikimedia.org/wiki/Special:FilePath/Pat%20Jennings%20%282018%29.jpg,male,Q7143596,"Pat Jennings, Jr.",http://commons.wikimedia.org/wiki/Special:FilePath/Patjenningsjunior.JPG,male
Q888594,Bob Knight,http://commons.wikimedia.org/wiki/Special:FilePath/TTU%20Bob%20Knight.jpg,male,Q7143647,Pat Knight,http://commons.wikimedia.org/wiki/Special:FilePath/Bobknight.jpg,male
Q2045555,Lawrence J. Hogan,http://commons.wikimedia.org/wiki/Special:FilePath/Lawrence%20Joseph%20Hogan%20%28restoration%20cropped%29.jpg,male,Q7147309,Patrick N. Hogan,http://commons.wikimedia.org/wiki/Special:FilePath/1delegate%20Hogan.jpg,male
Q9353107,Sławomir Dudek,http://commons.wikimedia.org/wiki/Special:FilePath/S%C5%82awomir%20Dudek.jpg,male,Q7148174,Patryk Dudek,http://commons.wikimedia.org/wiki/Special:FilePath/2014%20Woodstock%20119%20Patryk%20Dudek.jpg,male
Q1476060,Cecil Terence Ingold,http://commons.wikimedia.org/wiki/Special:FilePath/Cecil%20Terence%20Ingold.jpg,male,Q7148252,Patsy Healey,http://commons.wikimedia.org/wiki/Special:FilePath/Patsy%20Healey.jpg,female
Q324719,Strom Thurmond,http://commons.wikimedia.org/wiki/Special:FilePath/Strom%20Thurmond%2C%20c%201961%20%28cropped%29.jpg,male,Q7154003,Paul Thurmond,http://commons.wikimedia.org/wiki/Special:FilePath/Ford%20B2348%20NLGRF%20photo%20contact%20sheet%20%281976-11-29%29%28Gerald%20Ford%20Library%29%20%28cropped%29.jpg,male
Q109736747,Marie Field,http://commons.wikimedia.org/wiki/Special:FilePath/Phillip%20Wilcher%27s%20baptism.jpg,female,Q7150626,Paul Field,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Field%20live%20on%20stage.jpg,male
Q6040736,Avrohom Yitzchok Kohn,http://commons.wikimedia.org/wiki/Special:FilePath/Toldos%20Aharon.jpg,male,Q7212960,Yosef Yoel Kohn,http://commons.wikimedia.org/wiki/Special:FilePath/%D7%99%D7%95%D7%A1%D7%A3%20%D7%99%D7%95%D7%90%D7%9C%20%D7%A7%D7%90%D7%94%D7%9F.jpg,male
Q7222823,Szmuel Elijahu Taub,http://commons.wikimedia.org/wiki/Special:FilePath/Shmuel%20Eliyahu%20Taub%20MODZITZER.jpg,male,Q7213269,Yisrael Dan Taub,http://commons.wikimedia.org/wiki/Special:FilePath/%D7%99%D7%A9%D7%A8%D7%90%D7%9C%20%D7%93%D7%9F%20%D7%98%D7%90%D7%95%D7%91.jpg,male
Q1343524,Eno Raud,http://commons.wikimedia.org/wiki/Special:FilePath/Eno%20Raud.jpg,male,Q7213774,Piret Raud,http://commons.wikimedia.org/wiki/Special:FilePath/PiretRaud.JPG,female
Q6030373,Moshe Yehoshua Hager,http://commons.wikimedia.org/wiki/Special:FilePath/%D7%94%D7%90%D7%93%D7%9E%D7%95%22%D7%A8%20%D7%9E%D7%95%D7%99%D7%96%27%D7%A0%D7%99%D7%A5%20%D7%91%D7%A2%D7%9C%20%D7%94%22%D7%99%D7%A9%D7%95%D7%A2%D7%95%D7%AA%20%D7%9E%D7%A9%D7%94.jpg,male,Q7216686,Menachem Mendel Hager,http://commons.wikimedia.org/wiki/Special:FilePath/Menachem%20Mendel%20Hager.jpg,male
Q6040736,Avrohom Yitzchok Kohn,http://commons.wikimedia.org/wiki/Special:FilePath/Toldos%20Aharon.jpg,male,Q7222900,Shmuel Yaakov Kohn,http://commons.wikimedia.org/wiki/Special:FilePath/MosholuLibraryApr2006%20%28cropped%29.jpg,male
Q7238271,Pramod Mahajan,http://commons.wikimedia.org/wiki/Special:FilePath/Pramod%20jee.jpg,male,Q7228700,Poonam Mahajan Rao,http://commons.wikimedia.org/wiki/Special:FilePath/Poonam%20Pramod%20Mahajan.jpg,female
Q4267767,Roman Lubkivskyi,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9B%D1%8C%D0%B2%D1%96%D0%B2%20-%20%D0%A4%D0%BE%D1%80%D1%83%D0%BC%20%D0%B2%D0%B8%D0%B4%D0%B0%D0%B2%D1%86%D1%96%D0%B2%20-%20%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%20%D0%9B%D1%83%D0%B1%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9%20-%2005091315.jpg,male,Q7235859,Markiyan Lubkivsky,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9B%D1%83%D0%B1%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9%20%D0%9C%D0%B0%D1%80%D0%BA%D1%96%D1%8F%D0%BD%20%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87%20-%2016099284.jpg,male
Q18165260,Prananath Pattnaik,http://commons.wikimedia.org/wiki/Special:FilePath/Prananath%20Pattnaik.jpg,male,Q7237237,Prabhat Patnaik,http://commons.wikimedia.org/wiki/Special:FilePath/Prabhat%20Patnaik%2C%202012%20December%2012%20%28Cropped%29.jpg,male
Q560515,B. P. Koirala,http://commons.wikimedia.org/wiki/Special:FilePath/BP.%20Koirala.png,male,Q7238180,Prakash Koirala,http://commons.wikimedia.org/wiki/Special:FilePath/Prakash%20Koirala%20at%20Dadasaheb%20Phalke%20Film%20Foundation%202018%20awards.jpg,male
Q7424827,Sarwo Edhie Wibowo,http://commons.wikimedia.org/wiki/Special:FilePath/Sarwo%20Edhie%20Wibowo%20Mercu%20Suar%2022%20Nov%201966%20p2.jpg,male,Q7238276,Pramono Edhie Wibowo,http://commons.wikimedia.org/wiki/Special:FilePath/Jenderal%20TNI%20Pramono%20Edhie%20Wibowo.jpg,male
Q3633732,Mala Sinha,http://commons.wikimedia.org/wiki/Special:FilePath/Mala-Sinha%20%28cropped%29.jpg,female,Q7238684,Pratibha Sinha,http://commons.wikimedia.org/wiki/Special:FilePath/PratibhaSinha.jpg,female
Q4243548,Prathap C. Reddy,http://commons.wikimedia.org/wiki/Special:FilePath/Ihsan%20Ali.png,male,Q7239766,Preetha Reddy,http://commons.wikimedia.org/wiki/Special:FilePath/Preetha%20Reddy%20at%20the%20World%20Economic%20Forum%20on%20India%202012.jpg,female
Q4243548,Prathap C. Reddy,http://commons.wikimedia.org/wiki/Special:FilePath/Fani-kayode%20%28cropped%29.jpg,male,Q7239766,Preetha Reddy,http://commons.wikimedia.org/wiki/Special:FilePath/Preetha%20Reddy%20at%20the%20World%20Economic%20Forum%20on%20India%202012.jpg,female
Q4243548,Prathap C. Reddy,http://commons.wikimedia.org/wiki/Special:FilePath/The%20President%2C%20Smt.%20Pratibha%20Devisingh%20Patil%20presenting%20Padma%20Vibhushan%20Award%20to%20Dr.%20Prathap%20Chandra%20Reddy%2C%20at%20the%20Civil%20Investiture%20Ceremony-I%2C%20at%20Rashtrapati%20Bhavan%2C%20in%20New%20Delhi%20on%20March%2031%2C%202010.jpg,male,Q7239766,Preetha Reddy,http://commons.wikimedia.org/wiki/Special:FilePath/Preetha%20Reddy%20at%20the%20World%20Economic%20Forum%20on%20India%202012.jpg,female
Q221479,Gilberto Gil,http://commons.wikimedia.org/wiki/Special:FilePath/FESTIVAL%20SENSACIONAL%20CELEBRA%20-%20GILBERTO%20GIL%20E%20MAYRA%20ANDRADE%20%2853003067977%29%20%28cropped%29.jpg,male,Q7242108,Preta Gil,http://commons.wikimedia.org/wiki/Special:FilePath/Preta%20Gil%204%20%28cropped%29.jpg,female
Q57327,Hassanal Bolkiah I of Brunei,http://commons.wikimedia.org/wiki/Special:FilePath/Sultan%20Hassanal%20Bolkiah%20-%2053857993945.jpg,male,Q7243829,Prince Azim of Brunei,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Azim%20ASEAN%20Autism%20Network%20Congress.jpg,male
Q4063359,Plia Albeck,http://commons.wikimedia.org/wiki/Special:FilePath/Plia%20Albek.jpg,female,Q7279134,Rachel Albeck-Gidron,http://commons.wikimedia.org/wiki/Special:FilePath/Rachel%20Albeck-Gidron.jpg,female
Q1166012,James Grady,http://commons.wikimedia.org/wiki/Special:FilePath/James%20grady%207251.JPG,male,Q7279258,Rachel Grady,http://commons.wikimedia.org/wiki/Special:FilePath/Rachel%20Grady%20at%20NORMAN%20LEAR-JUST%20ANOTHER%20VERSION%20OF%20YOU.jpg,female
Q7599711,Stanley Johnson,http://commons.wikimedia.org/wiki/Special:FilePath/Stanleyjohnson.jpg,male,Q7279284,Rachel Johnson,http://commons.wikimedia.org/wiki/Special:FilePath/Rachel%20Johnson%20in%202014.jpg,female
Q1065753,Charles Perkins,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Perkins%20talking%20with%20Aboriginal%20residents%20at%20Moree%2C%20February%201965%20-%20The%20Tribune%20%2820153364632%29%20%28cropped%29.jpg,male,Q7279354,Rachel Perkins,http://commons.wikimedia.org/wiki/Special:FilePath/Rachel%20Perkins.jpg,female
Q5564237,Giri Babu,http://commons.wikimedia.org/wiki/Special:FilePath/Giribabu%20%28Cropped%29.jpg,male,Q7282980,Raghu Babu,http://commons.wikimedia.org/wiki/Special:FilePath/Raghu%20Babu.png,male
Q7238271,Pramod Mahajan,http://commons.wikimedia.org/wiki/Special:FilePath/Pramod%20jee.jpg,male,Q7283602,Rahul Mahajan,http://commons.wikimedia.org/wiki/Special:FilePath/Rahul-Mahajan-Natalya-Ilina-grace-Kapil-Sharma-and-Ginni-Chatrath%E2%80%99s-wedding-reception.jpg,male
Q55407,Raj Kapoor,http://commons.wikimedia.org/wiki/Special:FilePath/Raj%20Kapoor%201950.jpg,male,Q7286234,Rajiv Kapoor,http://commons.wikimedia.org/wiki/Special:FilePath/Rajiv%20Kapoor.jpg,male
Q1373408,V. Shantaram,http://commons.wikimedia.org/wiki/Special:FilePath/V.%20Shantaram.jpg,male,Q7286437,Rajshree,http://commons.wikimedia.org/wiki/Special:FilePath/Rajshree%20-%20ETH%20Bibliothek%20Com%20L15-0265-0004-0005.tif,female
Q594137,Ralph Sampson,http://commons.wikimedia.org/wiki/Special:FilePath/Ralph%20Sampson%20at%20Family%20farm%20in%20McGaheysville%2C%20Virginia%20on%20May%2023%2C%202024%20%28cropped%29.jpg,male,Q7288059,Ralph Sampson III,http://commons.wikimedia.org/wiki/Special:FilePath/Ralph%20Sampson%20III%20with%20Minnesota.jpg,male
Q1346218,Marcel Khalife,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D8%B9%D9%88%D8%AF-2.jpg,male,Q7289529,Rami Khalifé,http://commons.wikimedia.org/wiki/Special:FilePath/Rami%20Marcel%20Khalife.jpg,male
Q1395425,Sivaji Ganesan,http://commons.wikimedia.org/wiki/Special:FilePath/Sivaji%20Ganesan%201.jpg,male,Q7289698,Ramkumar Ganesan,http://commons.wikimedia.org/wiki/Special:FilePath/M.%20Venkaiah%20Naidu%20being%20presented%20a%20memento%20by%20Shri%20Ramkumar%20Ganesan%20and%20Shri%20Prabhu%20%28sons%20of%20legendary%20Actor%20Late%20Sivaji%20Ganesan%29%2C%20at%20the%2088th%20birthday%20celebrations%20of%20the%20Actor%20late%20Sivaji%20Ganesan%2C%20in%20Chennai.jpg,male
Q734397,Ramón J. Sender,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20J%20Sender.jpg,male,Q7289875,Ramon Sender,http://commons.wikimedia.org/wiki/Special:FilePath/Raysender.JPG,male
Q5856671,Richard Benjamin Harrison,http://commons.wikimedia.org/wiki/Special:FilePath/Pawn%20Stars%20%22Old%20Man%22.png,male,Q7331444,Rick Harrison,http://commons.wikimedia.org/wiki/Special:FilePath/Rick%20Harrison%20by%20Gage%20Skidmore.jpg,male
Q1147285,Pedro Rosselló,http://commons.wikimedia.org/wiki/Special:FilePath/Dr%20Pedro%20Rosello.jpg,male,Q7332181,Ricardo Rosselló,http://commons.wikimedia.org/wiki/Special:FilePath/Ricardo%20Rossell%C3%B3.jpg,male
Q107130,Rajesh Khanna,http://commons.wikimedia.org/wiki/Special:FilePath/Rajesh%20Khanna%20Profile.jpg,male,Q7335045,Rinke Khanna,http://commons.wikimedia.org/wiki/Special:FilePath/Rinke%20Khanna.jpg,female
Q158558,Dimple Kapadia,http://commons.wikimedia.org/wiki/Special:FilePath/DimpleKapadiaPichvai%20%28cropped%29.png,female,Q7335045,Rinke Khanna,http://commons.wikimedia.org/wiki/Special:FilePath/Rinke%20Khanna.jpg,female
Q1026509,Caldwell Esselstyn,http://commons.wikimedia.org/wiki/Special:FilePath/Caldwell%20Esselstyn%2C%20Denmark%2C%202019%20%28cropped%29.jpg,male,Q7335495,Rip Esselstyn,http://commons.wikimedia.org/wiki/Special:FilePath/Rip%20Esselstyn.jpg,male
Q5712859,Hemwati Nandan Bahuguna,http://commons.wikimedia.org/wiki/Special:FilePath/Hemwati%20Nandan%20Bahuguna%202018%20stamp%20of%20India.jpg,male,Q7336472,Rita Bahuguna Joshi,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Minister%20of%20Tourism%2C%20Uttar%20Pradesh%2C%20Prof.%20Rita%20Bahuguna%20Joshi%20presenting%20the%20mementos%20to%20the%20delegates%20of%20the%20International%20Buddhist%20Conclave%20-%202018%2C%20at%20Varanasi%2C%20in%20Uttar%20Pradesh%20on%20August%2026%2C%202018.JPG,female
Q4932983,Bob Katter,http://commons.wikimedia.org/wiki/Special:FilePath/Bob%20Katter.jpg,male,Q7340263,Rob Katter,http://commons.wikimedia.org/wiki/Special:FilePath/Robbie%20Katter%20headshot.png,male
Q4984941,Buddy Ryan,http://commons.wikimedia.org/wiki/Special:FilePath/Buddy%20Ryan%20in%202011.jpg,male,Q7340518,Rob Ryan,http://commons.wikimedia.org/wiki/Special:FilePath/Rob%20Ryan.jpg,male
Q7341742,Robert B. Pirie,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20B.%20Pirie.jpg,male,Q7341743,"Robert B. Pirie, Jr.",http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Pirie%2C%20official%20photo%20portrait%2C%20circa%202001.jpg,male
Q313956,Anil Kapoor,http://commons.wikimedia.org/wiki/Special:FilePath/Anil%20Kapoor%20snapped%20at%20Race%203%20interviews%20at%20Sun%20N%20Sand%20hotel%20in%20Juhu.jpg,male,Q7320299,Rhea Kapoor,http://commons.wikimedia.org/wiki/Special:FilePath/Rhea%20kapoor%20elle%20breast%20cancer%20carnival.jpg,female
Q5006564,Clarence Josef McLin Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/C.%20J.%20McLin%2C%20Jr.%20-%2088th%20District%20-%20Ohio%20House%20of%20Representatives%20109th%20General%20Assembly%20-%20DPLA%20-%205586be78567b1fe89fca76f0a79cfcb8%20%28page%2010%29%20%28cropped%29.jpg,male,Q7320554,Rhine McLin,http://commons.wikimedia.org/wiki/Special:FilePath/Rhine%20McLin%202008.jpg,female
Q36290,Diana Ross,http://commons.wikimedia.org/wiki/Special:FilePath/DRossLongleat010722%20%289%20of%2043%29%20%2852189231585%29%20%28cropped%29.jpg,female,Q7321381,Rhonda Ross Kendrick,http://commons.wikimedia.org/wiki/Special:FilePath/Sister%20Circle%20Rhonda%20Ross%205m56s.jpg,female
Q355288,Berry Gordy,http://commons.wikimedia.org/wiki/Special:FilePath/BerryGordyDec10.jpg,male,Q7321381,Rhonda Ross Kendrick,http://commons.wikimedia.org/wiki/Special:FilePath/Sister%20Circle%20Rhonda%20Ross%205m56s.jpg,female
Q23682351,Robert Ellis Silberstein,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Ellis%20Silberstein.jpg,male,Q7321381,Rhonda Ross Kendrick,http://commons.wikimedia.org/wiki/Special:FilePath/Sister%20Circle%20Rhonda%20Ross%205m56s.jpg,female
Q6247949,John McKay,http://commons.wikimedia.org/wiki/Special:FilePath/John%20McKay%2C%201965.jpg,male,Q7323355,Rich McKay,http://commons.wikimedia.org/wiki/Special:FilePath/Rich%20McKay%202014.jpg,male
Q4424877,May Abel Smith,http://commons.wikimedia.org/wiki/Special:FilePath/Lady%20May%20Helen%20Emma%20Abel%20Smith%20%28n%C3%A9e%20Cambridge%29%20%28cropped%29.jpg,female,Q7323617,Richard Abel Smith,http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Francis%20Abel%20Smith%20by%20Hay%20Wrightson.jpg,male
Q108532840,Jüri Võigemast,http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%BCri%20V%C3%B5igemast%202013%20%28cropped%29.jpg,male,Q7242970,Priit Võigemast,http://commons.wikimedia.org/wiki/Special:FilePath/Voigemast%2C%20Priit.IMG%200802.JPG,male
Q12789903,Gitica Jakopin,http://commons.wikimedia.org/wiki/Special:FilePath/Gitica%20Jakopin%20c.%201977.png,female,Q7243653,Primož Jakopin,http://commons.wikimedia.org/wiki/Special:FilePath/Primo%C5%BE%20Jakopin%20at%20%C5%A0ance%20%28Ljubljana%20Castle%20Hill%20fortification%29.jpg,male
Q18529402,Franc Jakopin,http://commons.wikimedia.org/wiki/Special:FilePath/Franc%20Jakopin%20Equrna.jpg,male,Q7243653,Primož Jakopin,http://commons.wikimedia.org/wiki/Special:FilePath/Primo%C5%BE%20Jakopin%20at%20%C5%A0ance%20%28Ljubljana%20Castle%20Hill%20fortification%29.jpg,male
Q2357350,Neslişah Sultan,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Fatma%20Nesli%C5%9Fah.jpg,female,Q7243754,Prince Abbas Hilmi,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1%20%D8%B9%D8%A8%D8%A7%D8%B3%20%D8%AD%D9%84%D9%85%D9%8A.jpg,male
Q110375702,Princess Mariam Abdul Aziz,http://commons.wikimedia.org/wiki/Special:FilePath/Mariam%20Abdul%20Aziz%20on%2019%20October%202022.jpg,female,Q7243829,Prince Azim of Brunei,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Azim%20ASEAN%20Autism%20Network%20Congress.jpg,male
Q1362941,Pedro Henrique de Orléans e Bragança,http://commons.wikimedia.org/wiki/Special:FilePath/D.%20Pedro%20Henrique%20de%20Orleans%20e%20Bragan%C3%A7a.jpg,male,Q7243973,Eudes de Orléans e Bragança,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Eudes%20of%20Orl%C3%A9ans-Bragance.jpg,male
Q1819810,Prince Leopold of Bavaria,http://commons.wikimedia.org/wiki/Special:FilePath/Leopold%20Prinz%20von%20Bayern%20IAA%202011.JPG,male,Q7244150,Prince Manuel of Bavaria,http://commons.wikimedia.org/wiki/Special:FilePath/Photograph%20of%20Prince%20Manuel%20of%20Bavaria.jpg,male
Q2817261,Prince Muhammad bin Talal of Jordan,http://commons.wikimedia.org/wiki/Special:FilePath/Muhammad%20bin%20Talal.png,male,Q7244259,Prince Talal bin Muhammad,http://commons.wikimedia.org/wiki/Special:FilePath/Talal%202%207%202008%20websize.jpg,male
Q7244619,Princess Firyal Irshaid,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Firyal.jpg,female,Q7244259,Prince Talal bin Muhammad,http://commons.wikimedia.org/wiki/Special:FilePath/Talal%202%207%202008%20websize.jpg,male
Q1634222,Ra'ad bin Zeid,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Ra%27ad%20bin%20Zeid.jpg,male,Q7244308,Prince Zeid bin Ra'ad,http://commons.wikimedia.org/wiki/Special:FilePath/United%20Nations%20High%20Commissioner%20for%20Human%20Rights%20%2821509596784%29%20%28cropped%29.jpg,male
Q146906,Hussein I of Jordan,http://commons.wikimedia.org/wiki/Special:FilePath/Hussein%20of%20Jordan%201997.jpg,male,Q7244519,Princess Aisha bint Al-Hussein of Jordan,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Aisha.jpg,female
Q70632,Prince Frederick of Prussia,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Friedrich%20%28Germ.%29%20%28i.e.%20Germany%29%20LCCN2014710963.jpg,male,Q7244552,Princess Antonia of Prussia,http://commons.wikimedia.org/wiki/Special:FilePath/Herzog%20und%20Herzogin%20zu%20Westminster%20Egmont-Palast%2004.jpg,female
Q193874,Mohammed V of Morocco,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AD%D9%85%D8%AF%20%D8%A8%D9%86%20%D9%8A%D9%88%D8%B3%D9%81%20%D8%A7%D9%84%D8%B9%D9%84%D9%88%D9%8A.jpg,male,Q7244666,Princess Lalla Malika of Morocco,http://commons.wikimedia.org/wiki/Special:FilePath/Lalla%20Malika%20of%20Morocco.jpg,female
Q269898,Princess Muna Al-Hussein,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Muna%20with%20sons%201964b.jpg,female,Q7244519,Princess Aisha bint Al-Hussein of Jordan,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Aisha.jpg,female
Q1758863,"Antoine, 13th Prince of Ligne",http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Alix%20of%20Luxembourg%2C%20Princess%20of%20Ligne%20on%20wedding%20day.jpg,male,Q7244586,Princess Christine of Ligne,http://commons.wikimedia.org/wiki/Special:FilePath/Dona%20Christine%20de%20Orleans%20e%20Bragan%C3%A7a%2C%20Princesa%20do%20Brasil%2C%20de%20Ligne%20e%20de%20Orleans%20e%20Bragan%C3%A7a.jpg,female
Q2431719,Princess Alix of Luxembourg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Alix%20of%20Luxembourg%2C%20Princess%20of%20Ligne%20on%20wedding%20day.jpg,female,Q7244586,Princess Christine of Ligne,http://commons.wikimedia.org/wiki/Special:FilePath/Dona%20Christine%20de%20Orleans%20e%20Bragan%C3%A7a%2C%20Princesa%20do%20Brasil%2C%20de%20Ligne%20e%20de%20Orleans%20e%20Bragan%C3%A7a.jpg,female
Q1627406,"Prince Eugenio, 5th Duke of Genoa",http://commons.wikimedia.org/wiki/Special:FilePath/Eugenio%20di%20savoia%2C%20quinto%20duca%20di%20genovaFXD.jpg,male,Q7244719,Princess Maria Isabella of Savoy-Genoa,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Isabella%20di%20Savoia-GenovaFXD.jpg,female
Q2783067,Princess Lucia of Bourbon-Two Sicilies,http://commons.wikimedia.org/wiki/Special:FilePath/Kgl.%20Hoheit%20Prinzessin%20Lucia%20Bourbon%20Sizilien.jpg,female,Q7244719,Princess Maria Isabella of Savoy-Genoa,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Isabella%20di%20Savoia-GenovaFXD.jpg,female
Q534961,"Henri, Count of Paris",http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20d%27Orl%C3%A9ans%2C%20comte%20de%20Paris%2C%20%C3%A0%20Poissy%2C%20le%2027%20avril%202014.jpg,male,Q7244738,"Princess Marie, Princess Gundakar of Liechtenstein",http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20d%27Orl%C3%A9ans%20en%202019.jpg,female
Q3292297,Duchess Marie Thérèse of Württemberg,http://commons.wikimedia.org/wiki/Special:FilePath/Marie-Th%C3%A9r%C3%A8se%20de%20Wurtemberg%202019.jpg,female,Q7244738,"Princess Marie, Princess Gundakar of Liechtenstein",http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20d%27Orl%C3%A9ans%20en%202019.jpg,female
Q276023,Susanna Agnelli,http://commons.wikimedia.org/wiki/Special:FilePath/1657535672150%20OP006%20AGNELLI%20008%20MOBILE.jpg,female,Q7245620,Priscilla Rattazzi,http://commons.wikimedia.org/wiki/Special:FilePath/Priscilla%20Rattazzi.jpg,female
Q377903,Sunil Dutt,http://commons.wikimedia.org/wiki/Special:FilePath/Sunil%20Dutt%20cropped%20face.jpg,male,Q7246465,Priya Dutt,http://commons.wikimedia.org/wiki/Special:FilePath/Priya%20Dutt.jpg,female
Q4918625,Biswajit Chatterjee,http://commons.wikimedia.org/wiki/Special:FilePath/Biswajit%20Deb%20Chatterjee%20-%20Kolkata%202014-02-09%208719.JPG,male,Q7250587,Prosenjit Chatterjee,http://commons.wikimedia.org/wiki/Special:FilePath/Chtterjee%20at%20CCL%20Launch.jpg,male
Q8197732,Amparo Barayón,http://commons.wikimedia.org/wiki/Special:FilePath/Barayon.jpg,female,Q7289875,Ramon Sender,http://commons.wikimedia.org/wiki/Special:FilePath/Raysender.JPG,male
Q7925199,Vicente Saadi,http://commons.wikimedia.org/wiki/Special:FilePath/Caputo%20y%20Saadi.jpg,male,Q7290558,Ramón Saadi,http://commons.wikimedia.org/wiki/Special:FilePath/Rsaadi.jpg,male
Q16019500,John E. Olson,http://commons.wikimedia.org/wiki/Special:FilePath/John%20E%20Olson.JPG,male,Q7292352,Randy Olson,http://commons.wikimedia.org/wiki/Special:FilePath/Randy%20Olson%20at%20the%20University%20of%20Missouri.jpg,male
Q74032,Earl Scruggs,http://commons.wikimedia.org/wiki/Special:FilePath/Earl%20Scruggs%202005.JPG,male,Q7292426,Randy Scruggs,http://commons.wikimedia.org/wiki/Special:FilePath/Randy%20Scruggs%20%283988742891%29%20%28cropped%29.jpg,male
Q23891552,Basant Kumar Biswal,http://commons.wikimedia.org/wiki/Special:FilePath/Basant%20Kumar%20Biswal.jpg,male,Q7293136,Ranjib Biswal,http://commons.wikimedia.org/wiki/Special:FilePath/Ranjib%20Biswal.jpg,male
Q41800,Raquel Argandoña,http://commons.wikimedia.org/wiki/Special:FilePath/Raquel%20Argando%C3%B1a.jpg,female,Q7294432,Kel Calderón,http://commons.wikimedia.org/wiki/Special:FilePath/Kel%20Calder%C3%B3n%20Fierce%202013%205.jpg,female
